therm,ambient_temp,timestamp,has_puddle,gyr,has_motion
"[[Decimal('17'), Decimal('17.5'), Decimal('17.25'), Decimal('18'), Decimal('17.75'), Decimal('17.5'), Decimal('17.5'), Decimal('17')], [Decimal('17.25'), Decimal('17'), Decimal('17'), Decimal('17.5'), Decimal('17.5'), Decimal('18'), Decimal('17'), Decimal('17.5')], [Decimal('17.5'), Decimal('17.25'), Decimal('17.75'), Decimal('17.25'), Decimal('17.5'), Decimal('17.75'), Decimal('17'), Decimal('18')], [Decimal('16.5'), Decimal('17'), Decimal('17.5'), Decimal('17.25'), Decimal('18.25'), Decimal('17.75'), Decimal('17.25'), Decimal('17.25')], [Decimal('17.25'), Decimal('16.75'), Decimal('16.75'), Decimal('17.5'), Decimal('17.5'), Decimal('17.25'), Decimal('17'), Decimal('17.25')], [Decimal('16.75'), Decimal('16.75'), Decimal('16.75'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25'), Decimal('17'), Decimal('17.25')], [Decimal('17'), Decimal('17'), Decimal('17'), Decimal('17'), Decimal('17.5'), Decimal('17.75'), Decimal('17.5'), Decimal('16.25')], [Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('16.75'), Decimal('17.5'), Decimal('17.25'), Decimal('17.25'), Decimal('17.5')]]",25.753529411764706,1708000910474,1,"{'x': Decimal('-1.5801526717557253'), 'y': Decimal('0.7862595419847328'), 'z': Decimal('0.6259541984732825')}",0
"[[Decimal('20.25'), Decimal('19.25'), Decimal('18.5'), Decimal('19.5'), Decimal('18.5'), Decimal('19'), Decimal('19'), Decimal('17.75')], [Decimal('19.75'), Decimal('18.75'), Decimal('18.75'), Decimal('19'), Decimal('18.75'), Decimal('19.5'), Decimal('18.75'), Decimal('19')], [Decimal('19.25'), Decimal('18.75'), Decimal('19.25'), Decimal('19.25'), Decimal('19.25'), Decimal('18.75'), Decimal('18.75'), Decimal('19')], [Decimal('18.75'), Decimal('19.5'), Decimal('19'), Decimal('20.25'), Decimal('19.5'), Decimal('19.5'), Decimal('19'), Decimal('19')], [Decimal('19'), Decimal('18.75'), Decimal('19'), Decimal('20.5'), Decimal('20.5'), Decimal('19.25'), Decimal('19'), Decimal('19')], [Decimal('18.5'), Decimal('18.25'), Decimal('18.75'), Decimal('21.25'), Decimal('21.25'), Decimal('19'), Decimal('19.5'), Decimal('19.75')], [Decimal('19.25'), Decimal('18.75'), Decimal('20'), Decimal('22'), Decimal('20.75'), Decimal('19.25'), Decimal('19.25'), Decimal('19')], [Decimal('19'), Decimal('19.25'), Decimal('19.5'), Decimal('21.25'), Decimal('21.75'), Decimal('19.5'), Decimal('19.25'), Decimal('19.5')]]",23.68294117647059,1707998383395,0,"{'x': Decimal('-1.4885496183206106'), 'y': Decimal('0.7786259541984732'), 'z': Decimal('0.6946564885496184')}",1
"[[Decimal('17'), Decimal('17.75'), Decimal('17'), Decimal('17.75'), Decimal('17.5'), Decimal('17.75'), Decimal('17.25'), Decimal('16.75')], [Decimal('17.5'), Decimal('17.75'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25'), Decimal('17.5'), Decimal('17.5'), Decimal('17.25')], [Decimal('17.25'), Decimal('17'), Decimal('17.5'), Decimal('16.5'), Decimal('17'), Decimal('18'), Decimal('17'), Decimal('17.75')], [Decimal('16.75'), Decimal('17.25'), Decimal('17.5'), Decimal('17.75'), Decimal('18'), Decimal('18'), Decimal('17.75'), Decimal('18')], [Decimal('17.75'), Decimal('17.25'), Decimal('17'), Decimal('17.5'), Decimal('17.5'), Decimal('17.75'), Decimal('17'), Decimal('17.5')], [Decimal('16.75'), Decimal('16.75'), Decimal('16.75'), Decimal('17.25'), Decimal('17'), Decimal('17.5'), Decimal('17.5'), Decimal('17.5')], [Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('17.5'), Decimal('17.5'), Decimal('17.5'), Decimal('17')], [Decimal('16.25'), Decimal('17.5'), Decimal('16.5'), Decimal('16.75'), Decimal('17.75'), Decimal('17.25'), Decimal('17'), Decimal('16.5')]]",25.51823529411765,1707999935236,1,"{'x': Decimal('-1.5954198473282444'), 'y': Decimal('0.8396946564885496'), 'z': Decimal('0.5648854961832062')}",0
"[[Decimal('17.25'), Decimal('17.5'), Decimal('17'), Decimal('18'), Decimal('17'), Decimal('17.75'), Decimal('17.5'), Decimal('16.75')], [Decimal('17'), Decimal('17.25'), Decimal('17.75'), Decimal('17.5'), Decimal('18'), Decimal('17.5'), Decimal('17.5'), Decimal('17.25')], [Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('17.5'), Decimal('17.25'), Decimal('17'), Decimal('17.25')], [Decimal('17'), Decimal('17.25'), Decimal('17.75'), Decimal('16.75'), Decimal('17.5'), Decimal('17.5'), Decimal('17.5'), Decimal('17.25')], [Decimal('17.25'), Decimal('17'), Decimal('17'), Decimal('17.5'), Decimal('17.5'), Decimal('17.5'), Decimal('17.25'), Decimal('17')], [Decimal('16'), Decimal('16.75'), Decimal('16.75'), Decimal('17.25'), Decimal('17.25'), Decimal('17'), Decimal('17'), Decimal('17.5')], [Decimal('16.25'), Decimal('17'), Decimal('16.75'), Decimal('17.25'), Decimal('16.75'), Decimal('17.75'), Decimal('16.75'), Decimal('17')], [Decimal('16.25'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25'), Decimal('17'), Decimal('16.5'), Decimal('17.5')]]",25.706470588235295,1708001063567,1,"{'x': Decimal('-1.6259541984732824'), 'y': Decimal('0.8396946564885496'), 'z': Decimal('0.5190839694656488')}",0
"[[Decimal('17'), Decimal('17.75'), Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('17.75'), Decimal('17.5'), Decimal('17')], [Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('17'), Decimal('17.25'), Decimal('18'), Decimal('17.25'), Decimal('17.75')], [Decimal('17.5'), Decimal('16.75'), Decimal('17.75'), Decimal('17.25'), Decimal('17.5'), Decimal('17.5'), Decimal('16.5'), Decimal('17.25')], [Decimal('16.5'), Decimal('17.25'), Decimal('17.25'), Decimal('17.5'), Decimal('17.25'), Decimal('17'), Decimal('17.5'), Decimal('17.25')], [Decimal('17'), Decimal('16.75'), Decimal('17.25'), Decimal('17.25'), Decimal('17.5'), Decimal('17.75'), Decimal('16.75'), Decimal('16.75')], [Decimal('16.25'), Decimal('16'), Decimal('16.75'), Decimal('16.5'), Decimal('16.75'), Decimal('17'), Decimal('17.5'), Decimal('17')], [Decimal('16.5'), Decimal('16.5'), Decimal('16.75'), Decimal('17.5'), Decimal('16.75'), Decimal('17.5'), Decimal('16.75'), Decimal('16.75')], [Decimal('16.75'), Decimal('16.5'), Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('17'), Decimal('17'), Decimal('17')]]",25.988823529411768,1708002654742,0,"{'x': Decimal('-1.6030534351145038'), 'y': Decimal('0.7709923664122137'), 'z': Decimal('0.5954198473282443')}",0
"[[Decimal('16.75'), Decimal('17.25'), Decimal('16'), Decimal('17.25'), Decimal('16.75'), Decimal('17.5'), Decimal('17'), Decimal('16.25')], [Decimal('16.25'), Decimal('16.5'), Decimal('17'), Decimal('16.75'), Decimal('17'), Decimal('17.5'), Decimal('17.25'), Decimal('17.25')], [Decimal('16.5'), Decimal('17'), Decimal('16.75'), Decimal('16'), Decimal('16.5'), Decimal('17'), Decimal('16.5'), Decimal('17.5')], [Decimal('16.75'), Decimal('17.5'), Decimal('17.25'), Decimal('17'), Decimal('17.5'), Decimal('17.25'), Decimal('16.75'), Decimal('16.5')], [Decimal('16.75'), Decimal('16.75'), Decimal('17.25'), Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('16.5'), Decimal('16.5')], [Decimal('16'), Decimal('16.5'), Decimal('16.5'), Decimal('16.25'), Decimal('17.25'), Decimal('17'), Decimal('17.5'), Decimal('17')], [Decimal('16.5'), Decimal('16.25'), Decimal('17'), Decimal('17'), Decimal('16.25'), Decimal('17.5'), Decimal('16.75'), Decimal('16.5')], [Decimal('16'), Decimal('16.75'), Decimal('16.75'), Decimal('16.5'), Decimal('17.25'), Decimal('17.25'), Decimal('17.5'), Decimal('17.25')]]",25.56529411764706,1708000375622,1,"{'x': Decimal('-1.5267175572519085'), 'y': Decimal('0.648854961832061'), 'z': Decimal('0.5801526717557252')}",0
"[[Decimal('16.75'), Decimal('17.25'), Decimal('16.75'), Decimal('17.5'), Decimal('16.5'), Decimal('17.25'), Decimal('17'), Decimal('16.25')], [Decimal('17.25'), Decimal('17'), Decimal('17'), Decimal('17'), Decimal('17'), Decimal('17.5'), Decimal('16.75'), Decimal('17.25')], [Decimal('17.5'), Decimal('16.75'), Decimal('17.25'), Decimal('15.75'), Decimal('16.25'), Decimal('17.25'), Decimal('16.5'), Decimal('17')], [Decimal('16.25'), Decimal('16.75'), Decimal('16.75'), Decimal('17.25'), Decimal('17.25'), Decimal('17'), Decimal('17'), Decimal('16.75')], [Decimal('16.75'), Decimal('17'), Decimal('16.75'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('16.75'), Decimal('16.75')], [Decimal('16.25'), Decimal('16'), Decimal('16.75'), Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('17'), Decimal('17.25')], [Decimal('16.25'), Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('17'), Decimal('17.5'), Decimal('17.25'), Decimal('16.25')], [Decimal('16.5'), Decimal('16.5'), Decimal('16.5'), Decimal('17.5'), Decimal('17.25'), Decimal('17.5'), Decimal('16.75'), Decimal('17.75')]]",25.659411764705883,1708000587168,1,"{'x': Decimal('-1.4885496183206106'), 'y': Decimal('0.9541984732824428'), 'z': Decimal('0.7099236641221374')}",0
"[[Decimal('16.75'), Decimal('17'), Decimal('16.75'), Decimal('17.5'), Decimal('17.25'), Decimal('17'), Decimal('17'), Decimal('16.25')], [Decimal('17.25'), Decimal('17.25'), Decimal('17'), Decimal('17.5'), Decimal('17.5'), Decimal('17.75'), Decimal('17.5'), Decimal('17.5')], [Decimal('16.75'), Decimal('17'), Decimal('17.5'), Decimal('16.75'), Decimal('17.25'), Decimal('17.25'), Decimal('17'), Decimal('17.25')], [Decimal('16.75'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('17.5'), Decimal('17.25'), Decimal('16.75'), Decimal('17.25')], [Decimal('17'), Decimal('16.75'), Decimal('17.5'), Decimal('17.25'), Decimal('18'), Decimal('17.25'), Decimal('17.5'), Decimal('17')], [Decimal('16.25'), Decimal('16.25'), Decimal('16.25'), Decimal('17'), Decimal('17.25'), Decimal('16.75'), Decimal('17.25'), Decimal('16.75')], [Decimal('16.5'), Decimal('16.75'), Decimal('16.5'), Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('17'), Decimal('16.75')], [Decimal('16'), Decimal('17'), Decimal('16.5'), Decimal('17'), Decimal('17.5'), Decimal('17.5'), Decimal('16.75'), Decimal('16.75')]]",25.80058823529412,1708002129318,1,"{'x': Decimal('-1.5648854961832062'), 'y': Decimal('0.5954198473282443'), 'z': Decimal('0.6717557251908397')}",0
"[[Decimal('17'), Decimal('17'), Decimal('16.75'), Decimal('17.25'), Decimal('17.25'), Decimal('17.75'), Decimal('17'), Decimal('16.25')], [Decimal('17.5'), Decimal('17.5'), Decimal('17.5'), Decimal('17.25'), Decimal('17.5'), Decimal('17.75'), Decimal('17.75'), Decimal('17.75')], [Decimal('16.75'), Decimal('17.25'), Decimal('17'), Decimal('17'), Decimal('17.5'), Decimal('18'), Decimal('16.75'), Decimal('17.25')], [Decimal('16.25'), Decimal('17'), Decimal('16.75'), Decimal('17.5'), Decimal('17.5'), Decimal('17.75'), Decimal('17'), Decimal('17.5')], [Decimal('16.75'), Decimal('16.25'), Decimal('16.75'), Decimal('17'), Decimal('17.75'), Decimal('17.25'), Decimal('16.75'), Decimal('17')], [Decimal('16.5'), Decimal('16.5'), Decimal('17.25'), Decimal('16.75'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('17.5')], [Decimal('16.5'), Decimal('16.25'), Decimal('16.5'), Decimal('16.75'), Decimal('17'), Decimal('17.5'), Decimal('17.25'), Decimal('17')], [Decimal('16.75'), Decimal('16.75'), Decimal('16.25'), Decimal('16.75'), Decimal('17'), Decimal('17.25'), Decimal('16.75'), Decimal('17.25')]]",25.659411764705883,1708000987012,1,"{'x': Decimal('-1.5419847328244274'), 'y': Decimal('0.816793893129771'), 'z': Decimal('0.48091603053435117')}",0
"[[Decimal('16.5'), Decimal('16.75'), Decimal('16.25'), Decimal('17.25'), Decimal('17'), Decimal('17.25'), Decimal('16.5'), Decimal('16.5')], [Decimal('17'), Decimal('16.75'), Decimal('17'), Decimal('16.75'), Decimal('16.5'), Decimal('17'), Decimal('16.75'), Decimal('17')], [Decimal('17'), Decimal('16.5'), Decimal('17'), Decimal('16.75'), Decimal('16.5'), Decimal('16.5'), Decimal('16.75'), Decimal('17')], [Decimal('16.75'), Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('17.25'), Decimal('17.75'), Decimal('16.5'), Decimal('17.25')], [Decimal('17'), Decimal('16.75'), Decimal('16.5'), Decimal('17.5'), Decimal('17'), Decimal('17.5'), Decimal('16.5'), Decimal('17')], [Decimal('16.5'), Decimal('16.5'), Decimal('16.5'), Decimal('16.25'), Decimal('17.75'), Decimal('16.75'), Decimal('17.5'), Decimal('16.75')], [Decimal('16.5'), Decimal('16.75'), Decimal('16.5'), Decimal('17'), Decimal('16.5'), Decimal('17.5'), Decimal('16.75'), Decimal('17')], [Decimal('16.25'), Decimal('16.75'), Decimal('16.25'), Decimal('17'), Decimal('17.25'), Decimal('16.75'), Decimal('16.5'), Decimal('17')]]",25.80058823529412,1708005693158,0,"{'x': Decimal('-1.6488549618320612'), 'y': Decimal('1.0076335877862594'), 'z': Decimal('0.6412213740458015')}",0
"[[Decimal('17.25'), Decimal('17.25'), Decimal('16.5'), Decimal('17.5'), Decimal('16.5'), Decimal('17.75'), Decimal('17'), Decimal('16.5')], [Decimal('17.25'), Decimal('17.5'), Decimal('17.25'), Decimal('17'), Decimal('17.5'), Decimal('17.75'), Decimal('17'), Decimal('17.5')], [Decimal('17.5'), Decimal('17'), Decimal('17.25'), Decimal('16'), Decimal('17'), Decimal('17.5'), Decimal('17'), Decimal('17.25')], [Decimal('16.75'), Decimal('17'), Decimal('17.5'), Decimal('17.25'), Decimal('17.5'), Decimal('18'), Decimal('17.5'), Decimal('17')], [Decimal('17.25'), Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('17.75'), Decimal('17.25'), Decimal('17'), Decimal('17')], [Decimal('16.5'), Decimal('16.5'), Decimal('16.5'), Decimal('17'), Decimal('17.5'), Decimal('17.25'), Decimal('17.75'), Decimal('17')], [Decimal('16'), Decimal('16.75'), Decimal('17.25'), Decimal('16.75'), Decimal('17'), Decimal('17.5'), Decimal('17.25'), Decimal('16.75')], [Decimal('17'), Decimal('17.25'), Decimal('16.25'), Decimal('17'), Decimal('17.5'), Decimal('17.5'), Decimal('17'), Decimal('17')]]",25.51823529411765,1708000173452,1,"{'x': Decimal('-1.6717557251908397'), 'y': Decimal('0.7099236641221374'), 'z': Decimal('0.8015267175572519')}",0
"[[Decimal('19.5'), Decimal('20'), Decimal('19.25'), Decimal('19.5'), Decimal('19.75'), Decimal('19.5'), Decimal('20.25'), Decimal('19.5')], [Decimal('20'), Decimal('19.5'), Decimal('19.75'), Decimal('19'), Decimal('20'), Decimal('20'), Decimal('19.5'), Decimal('20')], [Decimal('19.5'), Decimal('19.75'), Decimal('20'), Decimal('19.25'), Decimal('19.75'), Decimal('19.5'), Decimal('19'), Decimal('19.5')], [Decimal('19'), Decimal('19.5'), Decimal('19.75'), Decimal('19.5'), Decimal('19.75'), Decimal('19.5'), Decimal('19.5'), Decimal('19.75')], [Decimal('19.75'), Decimal('19.5'), Decimal('19.5'), Decimal('20'), Decimal('20'), Decimal('19.5'), Decimal('19.25'), Decimal('19.5')], [Decimal('19.25'), Decimal('19.5'), Decimal('19.5'), Decimal('19.5'), Decimal('19.5'), Decimal('20'), Decimal('19.75'), Decimal('20')], [Decimal('19.5'), Decimal('19.75'), Decimal('19.75'), Decimal('20'), Decimal('19.25'), Decimal('20'), Decimal('19.5'), Decimal('19.25')], [Decimal('19.75'), Decimal('19.5'), Decimal('19.75'), Decimal('19.75'), Decimal('20.25'), Decimal('19.75'), Decimal('19'), Decimal('19.75')]]",22.459411764705884,1707998168639,0,"{'x': Decimal('-1.6412213740458015'), 'y': Decimal('0.7938931297709924'), 'z': Decimal('0.6335877862595419')}",0
"[[Decimal('17.25'), Decimal('17.25'), Decimal('16.25'), Decimal('17.25'), Decimal('16.5'), Decimal('17'), Decimal('16.75'), Decimal('16.5')], [Decimal('17'), Decimal('16.5'), Decimal('17'), Decimal('16.5'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('16.75')], [Decimal('16.75'), Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('16.5'), Decimal('17')], [Decimal('16.25'), Decimal('16.75'), Decimal('17.25'), Decimal('17.25'), Decimal('17.5'), Decimal('18'), Decimal('17.25'), Decimal('16.75')], [Decimal('17.25'), Decimal('16.5'), Decimal('16.75'), Decimal('17'), Decimal('17.5'), Decimal('17.5'), Decimal('17'), Decimal('16.5')], [Decimal('16.25'), Decimal('16'), Decimal('16.5'), Decimal('17.25'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('17.5')], [Decimal('16.25'), Decimal('16'), Decimal('17'), Decimal('17'), Decimal('16.75'), Decimal('17.25'), Decimal('16.75'), Decimal('16.5')], [Decimal('16.5'), Decimal('17.25'), Decimal('16.75'), Decimal('17'), Decimal('17.75'), Decimal('17'), Decimal('16.5'), Decimal('17')]]",25.753529411764706,1708006960896,0,"{'x': Decimal('-1.6946564885496183'), 'y': Decimal('0.7175572519083969'), 'z': Decimal('0.6870229007633588')}",0
"[[Decimal('16.75'), Decimal('17.25'), Decimal('16'), Decimal('16.75'), Decimal('16.5'), Decimal('16.5'), Decimal('17'), Decimal('16.25')], [Decimal('17.5'), Decimal('17.25'), Decimal('17'), Decimal('16.5'), Decimal('17'), Decimal('17'), Decimal('17'), Decimal('17.25')], [Decimal('17.25'), Decimal('16.75'), Decimal('17.25'), Decimal('16.5'), Decimal('17.25'), Decimal('17.75'), Decimal('16.75'), Decimal('17.5')], [Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('17.25'), Decimal('17.25'), Decimal('17.5')], [Decimal('17'), Decimal('17'), Decimal('16.75'), Decimal('17.5'), Decimal('17.5'), Decimal('17.25'), Decimal('17.25'), Decimal('16.75')], [Decimal('16.25'), Decimal('16'), Decimal('16.5'), Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('17.75'), Decimal('17.25')], [Decimal('17'), Decimal('17'), Decimal('17'), Decimal('16.75'), Decimal('17.25'), Decimal('17'), Decimal('17'), Decimal('16.5')], [Decimal('16.5'), Decimal('16.75'), Decimal('16.5'), Decimal('16.5'), Decimal('17'), Decimal('17'), Decimal('17'), Decimal('17.25')]]",25.941764705882356,1708004095032,0,"{'x': Decimal('-1.5419847328244274'), 'y': Decimal('0.7480916030534351'), 'z': Decimal('0.6106870229007634')}",0
"[[Decimal('17'), Decimal('16.75'), Decimal('16.75'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25'), Decimal('16.75'), Decimal('16.5')], [Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('17.75'), Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('17.5')], [Decimal('17.25'), Decimal('16.75'), Decimal('17.75'), Decimal('17'), Decimal('17.5'), Decimal('17.25'), Decimal('17'), Decimal('17.25')], [Decimal('16.5'), Decimal('17.5'), Decimal('17.25'), Decimal('17.25'), Decimal('18.25'), Decimal('17.5'), Decimal('17'), Decimal('17')], [Decimal('17.5'), Decimal('16.5'), Decimal('16.75'), Decimal('17.5'), Decimal('17.5'), Decimal('17.5'), Decimal('17'), Decimal('17')], [Decimal('16.5'), Decimal('16.5'), Decimal('16.25'), Decimal('17.5'), Decimal('17.5'), Decimal('17.25'), Decimal('17.75'), Decimal('17.25')], [Decimal('16.5'), Decimal('16.75'), Decimal('16.75'), Decimal('17.25'), Decimal('16.75'), Decimal('17.75'), Decimal('17'), Decimal('17.25')], [Decimal('16.5'), Decimal('17.25'), Decimal('17'), Decimal('17.25'), Decimal('17.75'), Decimal('17.25'), Decimal('17'), Decimal('17.25')]]",25.80058823529412,1708005543963,0,"{'x': Decimal('-1.6106870229007633'), 'y': Decimal('0.5572519083969466'), 'z': Decimal('0.7633587786259542')}",0
"[[Decimal('16.75'), Decimal('16.5'), Decimal('16.75'), Decimal('17.5'), Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('16')], [Decimal('16.5'), Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('17.75'), Decimal('16.75'), Decimal('17.25')], [Decimal('17'), Decimal('16.75'), Decimal('17.5'), Decimal('16.75'), Decimal('17.25'), Decimal('17.5'), Decimal('16.75'), Decimal('17')], [Decimal('16.5'), Decimal('17.25'), Decimal('17.5'), Decimal('17.25'), Decimal('17.5'), Decimal('17.75'), Decimal('17.5'), Decimal('17.5')], [Decimal('17'), Decimal('17.25'), Decimal('16.5'), Decimal('17.5'), Decimal('17.75'), Decimal('17.5'), Decimal('17'), Decimal('17')], [Decimal('16.75'), Decimal('16.75'), Decimal('16.5'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25'), Decimal('17')], [Decimal('17.25'), Decimal('17.25'), Decimal('16.5'), Decimal('17.5'), Decimal('17'), Decimal('17.75'), Decimal('17'), Decimal('17')], [Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('17.5'), Decimal('17.5'), Decimal('17'), Decimal('17'), Decimal('16.75')]]",25.706470588235295,1708006199342,0,"{'x': Decimal('-1.4274809160305344'), 'y': Decimal('0.7251908396946565'), 'z': Decimal('0.5572519083969466')}",0
"[[Decimal('23'), Decimal('20.75'), Decimal('19.75'), Decimal('20.75'), Decimal('21.5'), Decimal('21'), Decimal('19.75'), Decimal('19.25')], [Decimal('23.75'), Decimal('22'), Decimal('20.5'), Decimal('21'), Decimal('22.5'), Decimal('21.5'), Decimal('20'), Decimal('20.5')], [Decimal('22.75'), Decimal('22.25'), Decimal('20.25'), Decimal('23'), Decimal('23'), Decimal('22.5'), Decimal('19.75'), Decimal('20.25')], [Decimal('23.5'), Decimal('20.75'), Decimal('20.5'), Decimal('22.25'), Decimal('21.75'), Decimal('23'), Decimal('20.25'), Decimal('20')], [Decimal('23.75'), Decimal('19.75'), Decimal('20.25'), Decimal('21.25'), Decimal('20.75'), Decimal('22.25'), Decimal('20'), Decimal('20.25')], [Decimal('22'), Decimal('19.5'), Decimal('20.25'), Decimal('21.5'), Decimal('21.5'), Decimal('22'), Decimal('20.75'), Decimal('20.25')], [Decimal('20.75'), Decimal('20.25'), Decimal('22.25'), Decimal('21.75'), Decimal('22.5'), Decimal('22.75'), Decimal('23'), Decimal('21')], [Decimal('20'), Decimal('21.5'), Decimal('22.75'), Decimal('22.5'), Decimal('22.75'), Decimal('22'), Decimal('22.25'), Decimal('21.25')]]",23.588823529411766,1707998364262,0,"{'x': Decimal('-1.6259541984732824'), 'y': Decimal('0.6946564885496184'), 'z': Decimal('0.5190839694656488')}",1
"[[Decimal('17.25'), Decimal('17.5'), Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('17'), Decimal('17.5'), Decimal('16.5')], [Decimal('17.5'), Decimal('17.75'), Decimal('17.5'), Decimal('17.75'), Decimal('17'), Decimal('17.75'), Decimal('17.25'), Decimal('17.5')], [Decimal('16.75'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25'), Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('17.75')], [Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('17.75'), Decimal('18'), Decimal('17.5'), Decimal('17.75'), Decimal('17.75')], [Decimal('17.5'), Decimal('16.5'), Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('17.5'), Decimal('17.5'), Decimal('17')], [Decimal('17'), Decimal('16.5'), Decimal('17'), Decimal('18'), Decimal('17.5'), Decimal('17.25'), Decimal('17.5'), Decimal('17.75')], [Decimal('16.75'), Decimal('17'), Decimal('16.5'), Decimal('17.25'), Decimal('17'), Decimal('17.75'), Decimal('17.5'), Decimal('17.25')], [Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25'), Decimal('17.5'), Decimal('18'), Decimal('17.5'), Decimal('17.25')]]",25.988823529411768,1708003729146,0,"{'x': Decimal('-1.4580152671755726'), 'y': Decimal('0.7709923664122137'), 'z': Decimal('0.48854961832061067')}",0
"[[Decimal('16.75'), Decimal('17.5'), Decimal('17'), Decimal('17.5'), Decimal('17'), Decimal('17'), Decimal('16.75'), Decimal('16.5')], [Decimal('17.75'), Decimal('17'), Decimal('17.5'), Decimal('16.75'), Decimal('17'), Decimal('17.25'), Decimal('16.75'), Decimal('17.25')], [Decimal('17'), Decimal('16.75'), Decimal('17.25'), Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('16.5'), Decimal('17.25')], [Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('17.5'), Decimal('17.25')], [Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('17.5'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('16.75')], [Decimal('17'), Decimal('16.25'), Decimal('16.5'), Decimal('17'), Decimal('17.5'), Decimal('17.75'), Decimal('17.75'), Decimal('17')], [Decimal('16.75'), Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('16.75'), Decimal('16.75'), Decimal('17'), Decimal('17')], [Decimal('16.25'), Decimal('16.5'), Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('17.5'), Decimal('17'), Decimal('16.5')]]",25.706470588235295,1708006188702,0,"{'x': Decimal('-1.534351145038168'), 'y': Decimal('0.648854961832061'), 'z': Decimal('0.5190839694656488')}",0
"[[Decimal('17.25'), Decimal('17.75'), Decimal('17.5'), Decimal('18'), Decimal('18'), Decimal('17.75'), Decimal('18'), Decimal('16.5')], [Decimal('17.75'), Decimal('17.75'), Decimal('17.5'), Decimal('17.25'), Decimal('18'), Decimal('18.25'), Decimal('17.75'), Decimal('18')], [Decimal('17.5'), Decimal('17.5'), Decimal('18'), Decimal('17.75'), Decimal('18'), Decimal('18'), Decimal('17.25'), Decimal('17.75')], [Decimal('17'), Decimal('18'), Decimal('18'), Decimal('18'), Decimal('18.25'), Decimal('18'), Decimal('17.75'), Decimal('17.75')], [Decimal('17.5'), Decimal('17.25'), Decimal('17.5'), Decimal('17.5'), Decimal('18'), Decimal('17.75'), Decimal('17.5'), Decimal('17.75')], [Decimal('16.75'), Decimal('17.25'), Decimal('17.25'), Decimal('17.75'), Decimal('18'), Decimal('17.75'), Decimal('18'), Decimal('17.5')], [Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('17.25'), Decimal('17'), Decimal('17.5'), Decimal('17.75'), Decimal('17')], [Decimal('17'), Decimal('17.75'), Decimal('17.25'), Decimal('17'), Decimal('17.75'), Decimal('17.75'), Decimal('18'), Decimal('17.5')]]",25.706470588235295,1708000795636,1,"{'x': Decimal('-1.5648854961832062'), 'y': Decimal('0.8473282442748091'), 'z': Decimal('0.48091603053435117')}",0
